CMDLINE C:\Python310\python.exe main.py
MEM 405.082031 1723479604.1885
MEM 405.082031 1723479604.2993
MEM 405.082031 1723479604.4086
MEM 405.082031 1723479604.5181
MEM 405.082031 1723479604.6289
MEM 404.199219 1723479604.7376
MEM 405.082031 1723479604.8451
MEM 405.082031 1723479604.9536
MEM 405.082031 1723479605.0622
MEM 404.199219 1723479605.1695
MEM 405.082031 1723479605.2804
MEM 405.082031 1723479605.3903
MEM 405.082031 1723479605.4986
MEM 404.199219 1723479605.6087
MEM 405.082031 1723479605.7176
MEM 405.082031 1723479605.8268
MEM 405.082031 1723479605.9360
MEM 405.082031 1723479606.0440
MEM 405.082031 1723479606.1535
MEM 405.082031 1723479606.2615
MEM 405.082031 1723479606.3713
MEM 405.082031 1723479606.4792
MEM 405.082031 1723479606.5879
MEM 405.082031 1723479606.6980
MEM 405.082031 1723479606.8068
MEM 405.082031 1723479606.9179
MEM 405.082031 1723479607.0278
MEM 405.082031 1723479607.1356
MEM 405.082031 1723479607.2444
MEM 405.082031 1723479607.3526
MEM 404.199219 1723479607.4621
MEM 405.082031 1723479607.5722
MEM 405.082031 1723479607.6815
MEM 405.082031 1723479607.7905
MEM 405.082031 1723479607.9004
MEM 405.082031 1723479608.0084
MEM 405.082031 1723479608.1162
MEM 405.082031 1723479608.2251
MEM 405.082031 1723479608.3341
MEM 405.082031 1723479608.4442
MEM 405.082031 1723479608.5536
MEM 405.082031 1723479608.6617
MEM 405.082031 1723479608.7702
MEM 405.082031 1723479608.8797
MEM 405.082031 1723479608.9906
MEM 405.082031 1723479609.0986
MEM 405.082031 1723479609.2076
MEM 405.082031 1723479609.3153
MEM 405.082031 1723479609.4240
MEM 405.082031 1723479609.5341
MEM 405.082031 1723479609.6441
MEM 405.082031 1723479609.7538
MEM 404.199219 1723479609.8634
MEM 405.082031 1723479609.9712
MEM 405.082031 1723479610.0793
MEM 404.199219 1723479610.1866
MEM 405.082031 1723479610.2962
MEM 405.082031 1723479610.4059
MEM 405.082031 1723479610.5146
MEM 405.082031 1723479610.6231
MEM 405.082031 1723479610.7328
MEM 405.082031 1723479610.8418
MEM 405.082031 1723479610.9515
MEM 405.082031 1723479611.0617
MEM 405.082031 1723479611.1711
MEM 405.082031 1723479611.2813
MEM 405.082031 1723479611.3910
MEM 405.082031 1723479611.4996
MEM 405.082031 1723479611.6099
MEM 405.082031 1723479611.7201
MEM 405.082031 1723479611.8286
MEM 404.199219 1723479611.9384
MEM 405.082031 1723479612.0467
MEM 405.082031 1723479612.1564
MEM 405.082031 1723479612.2647
MEM 405.082031 1723479612.3736
MEM 405.082031 1723479612.4823
MEM 405.082031 1723479612.5913
MEM 405.082031 1723479612.7001
MEM 405.082031 1723479612.8077
MEM 405.082031 1723479612.9170
MEM 405.082031 1723479613.0271
MEM 405.082031 1723479613.1361
MEM 405.082031 1723479613.2442
MEM 405.082031 1723479613.3530
MEM 405.082031 1723479613.4613
MEM 405.082031 1723479613.5721
MEM 405.082031 1723479613.6813
MEM 405.082031 1723479613.7910
MEM 405.082031 1723479613.8987
MEM 405.082031 1723479614.0084
MEM 405.082031 1723479614.1176
MEM 405.082031 1723479614.2274
MEM 404.199219 1723479614.3357
MEM 405.082031 1723479614.4444
MEM 405.082031 1723479614.5551
MEM 404.199219 1723479614.6646
MEM 405.082031 1723479614.7743
MEM 405.082031 1723479614.8833
MEM 405.082031 1723479614.9924
MEM 405.082031 1723479615.1015
MEM 405.082031 1723479615.2094
MEM 405.082031 1723479615.3190
MEM 405.082031 1723479615.4287
MEM 405.082031 1723479615.5364
MEM 405.082031 1723479615.6456
MEM 405.082031 1723479615.7529
MEM 405.082031 1723479615.8638
MEM 405.082031 1723479615.9741
MEM 405.082031 1723479616.0823
MEM 404.199219 1723479616.1926
MEM 405.082031 1723479616.3021
MEM 405.082031 1723479616.4121
MEM 405.082031 1723479616.5207
MEM 404.199219 1723479616.6306
MEM 405.082031 1723479616.7404
MEM 405.082031 1723479616.8503
MEM 405.082031 1723479616.9588
MEM 404.851562 1723479617.0674
MEM 405.082031 1723479617.1756
MEM 405.082031 1723479617.2848
MEM 405.082031 1723479617.3926
MEM 405.082031 1723479617.5019
MEM 405.082031 1723479617.6105
MEM 405.082031 1723479617.7210
MEM 405.082031 1723479617.8300
MEM 405.082031 1723479617.9393
MEM 405.082031 1723479618.0481
MEM 405.082031 1723479618.1550
MEM 405.082031 1723479618.2638
MEM 405.082031 1723479618.3721
MEM 404.199219 1723479618.4811
MEM 405.082031 1723479618.5890
MEM 405.082031 1723479618.6977
MEM 405.082031 1723479618.8054
MEM 404.199219 1723479618.9139
MEM 405.082031 1723479619.0235
MEM 405.082031 1723479619.1317
MEM 405.082031 1723479619.2427
MEM 404.199219 1723479619.3534
MEM 405.082031 1723479619.4617
MEM 405.082031 1723479619.5701
MEM 405.082031 1723479619.6784
MEM 404.320312 1723479619.7871
MEM 405.082031 1723479619.8951
MEM 405.082031 1723479620.0037
MEM 405.082031 1723479620.1131
MEM 405.082031 1723479620.2234
MEM 405.082031 1723479620.3311
MEM 405.082031 1723479620.4403
MEM 405.082031 1723479620.5502
MEM 405.082031 1723479620.6579
MEM 405.082031 1723479620.7674
MEM 404.199219 1723479620.8761
MEM 405.082031 1723479620.9843
MEM 405.082031 1723479621.0936
MEM 405.082031 1723479621.2024
MEM 405.082031 1723479621.3118
MEM 405.082031 1723479621.4217
MEM 405.082031 1723479621.5320
MEM 404.199219 1723479621.6418
MEM 405.082031 1723479621.7527
MEM 405.082031 1723479621.8603
MEM 405.082031 1723479621.9706
MEM 405.082031 1723479622.0805
MEM 405.082031 1723479622.1894
MEM 405.082031 1723479622.2981
MEM 405.082031 1723479622.4058
MEM 405.082031 1723479622.5133
MEM 405.082031 1723479622.6227
MEM 405.082031 1723479622.7311
MEM 405.082031 1723479622.8408
MEM 405.082031 1723479622.9506
MEM 405.082031 1723479623.0607
MEM 405.082031 1723479623.1699
MEM 405.082031 1723479623.2784
MEM 404.199219 1723479623.3881
MEM 405.082031 1723479623.4951
MEM 404.199219 1723479623.6045
MEM 405.082031 1723479623.7141
MEM 405.082031 1723479623.8235
MEM 405.082031 1723479623.9327
MEM 404.199219 1723479624.0405
MEM 405.082031 1723479624.1492
MEM 405.082031 1723479624.2595
MEM 405.082031 1723479624.3685
MEM 405.082031 1723479624.4774
MEM 405.082031 1723479624.5877
MEM 405.082031 1723479624.6979
MEM 405.082031 1723479624.8065
MEM 405.082031 1723479624.9160
MEM 405.082031 1723479625.0271
MEM 405.082031 1723479625.1359
MEM 405.082031 1723479625.2441
MEM 405.082031 1723479625.3521
MEM 405.082031 1723479625.4591
MEM 405.082031 1723479625.5665
MEM 405.082031 1723479625.6757
MEM 405.082031 1723479625.7845
MEM 405.082031 1723479625.8946
MEM 405.082031 1723479626.0038
MEM 404.199219 1723479626.1136
MEM 405.082031 1723479626.2220
MEM 405.082031 1723479626.3311
MEM 405.082031 1723479626.4407
MEM 405.082031 1723479626.5512
MEM 405.082031 1723479626.6613
MEM 405.082031 1723479626.7712
MEM 405.082031 1723479626.8793
MEM 405.082031 1723479626.9898
MEM 405.082031 1723479627.1013
MEM 405.082031 1723479627.2094
MEM 405.082031 1723479627.3183
MEM 405.082031 1723479627.4272
MEM 405.082031 1723479627.5349
MEM 405.082031 1723479627.6428
MEM 405.082031 1723479627.7511
MEM 405.082031 1723479627.8607
MEM 405.082031 1723479627.9697
MEM 404.199219 1723479628.0797
MEM 405.082031 1723479628.1899
MEM 405.082031 1723479628.2977
MEM 405.082031 1723479628.4071
MEM 404.199219 1723479628.5157
MEM 405.082031 1723479628.6255
MEM 405.082031 1723479628.7347
MEM 404.292969 1723479628.8439
MEM 405.082031 1723479628.9526
MEM 405.082031 1723479629.0604
MEM 405.082031 1723479629.1690
MEM 405.082031 1723479629.2788
MEM 405.082031 1723479629.3900
MEM 405.082031 1723479629.5007
MEM 405.082031 1723479629.6091
MEM 405.082031 1723479629.7183
MEM 405.082031 1723479629.8266
MEM 404.199219 1723479629.9360
MEM 405.082031 1723479630.0443
MEM 405.082031 1723479630.1538
MEM 405.082031 1723479630.2616
MEM 404.199219 1723479630.3700
MEM 405.082031 1723479630.4798
MEM 405.082031 1723479630.5885
MEM 405.082031 1723479630.6997
MEM 404.199219 1723479630.8090
MEM 405.082031 1723479630.9183
MEM 405.082031 1723479631.0265
MEM 405.082031 1723479631.1373
MEM 405.082031 1723479631.2461
MEM 405.082031 1723479631.3552
MEM 405.082031 1723479631.4648
MEM 405.082031 1723479631.5727
MEM 405.082031 1723479631.6832
MEM 405.082031 1723479631.7926
MEM 405.082031 1723479631.9007
MEM 405.082031 1723479632.0100
MEM 405.082031 1723479632.1177
MEM 405.082031 1723479632.2270
MEM 404.199219 1723479632.3378
MEM 405.082031 1723479632.4485
MEM 405.082031 1723479632.5573
MEM 404.199219 1723479632.6666
MEM 405.082031 1723479632.7763
MEM 405.082031 1723479632.8875
MEM 405.082031 1723479632.9964
MEM 405.082031 1723479633.1035
MEM 405.082031 1723479633.2149
MEM 405.082031 1723479633.3241
MEM 405.082031 1723479633.4315
MEM 405.082031 1723479633.5397
MEM 405.082031 1723479633.6494
MEM 405.082031 1723479633.7586
MEM 405.082031 1723479633.8694
MEM 405.082031 1723479633.9792
MEM 405.082031 1723479634.0896
MEM 405.082031 1723479634.1994
MEM 405.082031 1723479634.3084
MEM 404.199219 1723479634.4162
MEM 405.082031 1723479634.5273
MEM 405.082031 1723479634.6370
MEM 405.082031 1723479634.7462
MEM 404.199219 1723479634.8538
MEM 405.082031 1723479634.9611
MEM 404.199219 1723479635.0691
MEM 405.082031 1723479635.1765
MEM 405.082031 1723479635.2844
MEM 405.082031 1723479635.3925
MEM 405.082031 1723479635.5019
MEM 405.082031 1723479635.6101
MEM 405.082031 1723479635.7187
MEM 405.082031 1723479635.8258
MEM 405.082031 1723479635.9340
MEM 405.082031 1723479636.0427
MEM 405.082031 1723479636.1516
MEM 405.082031 1723479636.2620
MEM 405.082031 1723479636.3705
MEM 405.082031 1723479636.4818
MEM 405.082031 1723479636.5925
MEM 405.082031 1723479636.7021
MEM 405.082031 1723479636.8110
MEM 405.082031 1723479636.9197
MEM 405.082031 1723479637.0290
MEM 405.082031 1723479637.1373
MEM 405.082031 1723479637.2469
MEM 405.082031 1723479637.3552
MEM 405.082031 1723479637.4633
MEM 404.199219 1723479637.5719
MEM 405.082031 1723479637.6809
MEM 404.199219 1723479637.7901
MEM 405.082031 1723479637.8999
MEM 405.082031 1723479638.0101
MEM 405.082031 1723479638.1204
MEM 405.082031 1723479638.2282
MEM 405.082031 1723479638.3394
MEM 405.082031 1723479638.4492
MEM 405.082031 1723479638.5591
MEM 405.082031 1723479638.6673
MEM 405.082031 1723479638.7762
MEM 405.082031 1723479638.8858
MEM 405.082031 1723479638.9965
MEM 404.199219 1723479639.1078
MEM 405.082031 1723479639.2172
MEM 405.082031 1723479639.3235
MEM 405.082031 1723479639.4318
MEM 404.199219 1723479639.5427
MEM 405.082031 1723479639.6519
MEM 405.082031 1723479639.7590
MEM 405.082031 1723479639.8677
MEM 404.199219 1723479639.9770
MEM 405.082031 1723479640.0887
MEM 405.082031 1723479640.1984
MEM 405.082031 1723479640.3093
MEM 405.082031 1723479640.4189
MEM 405.082031 1723479640.5282
MEM 405.082031 1723479640.6359
MEM 405.082031 1723479640.7466
MEM 405.082031 1723479640.8573
MEM 405.082031 1723479640.9662
MEM 405.082031 1723479641.0754
MEM 405.082031 1723479641.1834
MEM 405.082031 1723479641.2936
MEM 404.199219 1723479641.4026
MEM 405.082031 1723479641.5108
MEM 405.082031 1723479641.6201
MEM 405.082031 1723479641.7277
MEM 404.199219 1723479641.8376
MEM 405.082031 1723479641.9460
MEM 405.082031 1723479642.0565
MEM 405.082031 1723479642.1664
MEM 405.082031 1723479642.2757
MEM 405.082031 1723479642.3844
MEM 405.082031 1723479642.4930
MEM 405.082031 1723479642.6026
MEM 405.082031 1723479642.7129
MEM 405.082031 1723479642.8234
MEM 405.082031 1723479642.9337
MEM 405.082031 1723479643.0440
MEM 404.199219 1723479643.1551
MEM 405.082031 1723479643.2640
MEM 404.199219 1723479643.3727
MEM 405.082031 1723479643.4819
MEM 405.082031 1723479643.5896
MEM 405.082031 1723479643.6986
MEM 404.199219 1723479643.8072
MEM 405.082031 1723479643.9155
MEM 405.082031 1723479644.0252
MEM 405.082031 1723479644.1348
MEM 405.082031 1723479644.2447
MEM 405.082031 1723479644.3521
MEM 405.082031 1723479644.4635
MEM 405.082031 1723479644.5732
MEM 405.082031 1723479644.6824
MEM 405.082031 1723479644.7907
MEM 405.082031 1723479644.8996
MEM 405.082031 1723479645.0095
MEM 405.082031 1723479645.1186
MEM 405.082031 1723479645.2263
MEM 405.082031 1723479645.3359
MEM 405.082031 1723479645.4465
MEM 404.199219 1723479645.5559
MEM 405.082031 1723479645.6656
MEM 405.082031 1723479645.7740
MEM 404.199219 1723479645.8825
MEM 405.082031 1723479645.9901
MEM 405.082031 1723479646.0983
MEM 405.082031 1723479646.2062
MEM 405.082031 1723479646.3151
MEM 405.082031 1723479646.4233
MEM 405.082031 1723479646.5312
MEM 405.082031 1723479646.6394
MEM 405.082031 1723479646.7487
MEM 405.082031 1723479646.8569
MEM 405.082031 1723479646.9669
MEM 405.082031 1723479647.0774
MEM 405.082031 1723479647.1866
MEM 405.082031 1723479647.2942
MEM 405.082031 1723479647.4044
MEM 405.082031 1723479647.5130
MEM 405.082031 1723479647.6218
MEM 405.082031 1723479647.7307
MEM 405.082031 1723479647.8395
MEM 405.082031 1723479647.9488
MEM 405.082031 1723479648.0575
MEM 405.082031 1723479648.1665
MEM 404.199219 1723479648.2767
MEM 405.082031 1723479648.3878
MEM 405.082031 1723479648.4969
MEM 404.199219 1723479648.6039
MEM 405.082031 1723479648.7121
MEM 405.082031 1723479648.8223
MEM 405.082031 1723479648.9305
MEM 405.082031 1723479649.0402
MEM 405.082031 1723479649.1504
MEM 405.082031 1723479649.2602
MEM 405.082031 1723479649.3689
MEM 405.082031 1723479649.4788
MEM 405.082031 1723479649.5895
MEM 404.199219 1723479649.6994
MEM 405.082031 1723479649.8092
MEM 405.082031 1723479649.9171
MEM 405.082031 1723479650.0274
MEM 404.199219 1723479650.1352
MEM 405.082031 1723479650.2449
MEM 405.082031 1723479650.3532
MEM 405.082031 1723479650.4634
MEM 404.199219 1723479650.5727
MEM 405.082031 1723479650.6827
MEM 405.082031 1723479650.7922
MEM 405.082031 1723479650.9011
MEM 404.312500 1723479651.0093
MEM 405.082031 1723479651.1176
MEM 405.082031 1723479651.2258
MEM 405.082031 1723479651.3342
MEM 405.082031 1723479651.4437
MEM 405.082031 1723479651.5520
MEM 405.082031 1723479651.6627
MEM 405.082031 1723479651.7711
MEM 405.082031 1723479651.8794
MEM 405.082031 1723479651.9902
MEM 404.199219 1723479652.0999
MEM 405.082031 1723479652.2093
MEM 405.082031 1723479652.3171
MEM 404.199219 1723479652.4253
MEM 405.082031 1723479652.5336
MEM 405.082031 1723479652.6424
MEM 405.082031 1723479652.7526
MEM 404.199219 1723479652.8627
MEM 405.082031 1723479652.9711
MEM 405.082031 1723479653.0794
MEM 405.082031 1723479653.1884
MEM 405.082031 1723479653.2981
MEM 405.082031 1723479653.4077
MEM 405.082031 1723479653.5161
MEM 405.082031 1723479653.6254
MEM 405.082031 1723479653.7341
MEM 405.082031 1723479653.8430
MEM 405.082031 1723479653.9523
MEM 405.082031 1723479654.0599
MEM 405.082031 1723479654.1692
MEM 405.082031 1723479654.2782
MEM 405.082031 1723479654.3866
MEM 405.082031 1723479654.4964
MEM 405.082031 1723479654.6049
MEM 405.082031 1723479654.7135
MEM 404.199219 1723479654.8226
MEM 405.082031 1723479654.9311
MEM 405.082031 1723479655.0409
MEM 405.082031 1723479655.1498
MEM 405.082031 1723479655.2587
MEM 405.082031 1723479655.3678
MEM 405.082031 1723479655.4778
MEM 405.078125 1723479655.5857
MEM 405.082031 1723479655.6953
MEM 405.082031 1723479655.8047
MEM 405.082031 1723479655.9129
MEM 405.082031 1723479656.0241
MEM 405.082031 1723479656.1347
MEM 405.082031 1723479656.2427
MEM 405.082031 1723479656.3500
MEM 405.082031 1723479656.4609
MEM 405.082031 1723479656.5692
MEM 405.082031 1723479656.6810
MEM 405.082031 1723479656.7908
MEM 405.082031 1723479656.9010
MEM 405.082031 1723479657.0117
MEM 405.082031 1723479657.1204
MEM 405.082031 1723479657.2313
MEM 404.199219 1723479657.3400
MEM 405.082031 1723479657.4496
MEM 405.082031 1723479657.5587
MEM 405.082031 1723479657.6681
MEM 405.082031 1723479657.7785
MEM 405.082031 1723479657.8896
MEM 405.082031 1723479657.9992
MEM 405.082031 1723479658.1095
MEM 405.082031 1723479658.2188
MEM 405.082031 1723479658.3298
MEM 404.199219 1723479658.4380
MEM 405.082031 1723479658.5468
MEM 405.082031 1723479658.6551
MEM 405.082031 1723479658.7639
MEM 404.199219 1723479658.8728
MEM 405.082031 1723479658.9820
MEM 405.082031 1723479659.0898
MEM 405.082031 1723479659.2002
MEM 404.199219 1723479659.3101
MEM 405.082031 1723479659.4194
MEM 405.082031 1723479659.5277
MEM 405.082031 1723479659.6384
MEM 405.082031 1723479659.7472
MEM 405.082031 1723479659.8550
MEM 405.082031 1723479659.9636
MEM 405.082031 1723479660.0719
MEM 405.082031 1723479660.1813
MEM 405.082031 1723479660.2885
MEM 405.082031 1723479660.3967
MEM 405.082031 1723479660.5056
MEM 404.199219 1723479660.6137
MEM 405.082031 1723479660.7227
MEM 405.082031 1723479660.8310
MEM 404.199219 1723479660.9411
MEM 405.082031 1723479661.0492
MEM 405.082031 1723479661.1586
MEM 405.082031 1723479661.2659
MEM 404.199219 1723479661.3755
MEM 405.082031 1723479661.4839
MEM 405.082031 1723479661.5933
MEM 405.082031 1723479661.7016
MEM 405.082031 1723479661.8124
MEM 405.082031 1723479661.9220
MEM 405.082031 1723479662.0306
MEM 405.082031 1723479662.1405
MEM 405.082031 1723479662.2494
MEM 405.082031 1723479662.3581
MEM 405.082031 1723479662.4671
MEM 405.082031 1723479662.5760
MEM 405.082031 1723479662.6856
MEM 405.082031 1723479662.7930
MEM 405.082031 1723479662.9033
MEM 405.082031 1723479663.0123
MEM 405.082031 1723479663.1219
MEM 405.082031 1723479663.2318
MEM 404.199219 1723479663.3408
MEM 405.082031 1723479663.4506
MEM 405.082031 1723479663.5593
MEM 405.082031 1723479663.6687
MEM 405.082031 1723479663.7765
MEM 405.082031 1723479663.8839
MEM 405.082031 1723479663.9929
MEM 405.082031 1723479664.1006
MEM 405.082031 1723479664.2117
MEM 405.082031 1723479664.3210
MEM 405.082031 1723479664.4296
MEM 405.082031 1723479664.5401
MEM 405.082031 1723479664.6485
MEM 405.082031 1723479664.7571
MEM 405.082031 1723479664.8666
MEM 405.082031 1723479664.9754
MEM 405.082031 1723479665.0856
MEM 405.082031 1723479665.1934
MEM 405.082031 1723479665.3025
MEM 405.082031 1723479665.4114
MEM 405.082031 1723479665.5213
MEM 405.082031 1723479665.6296
MEM 405.082031 1723479665.7395
MEM 404.199219 1723479665.8487
MEM 405.082031 1723479665.9575
MEM 404.324219 1723479666.0652
MEM 405.082031 1723479666.1745
MEM 405.082031 1723479666.2838
MEM 405.082031 1723479666.3931
MEM 405.082031 1723479666.5019
MEM 405.082031 1723479666.6119
MEM 405.082031 1723479666.7213
MEM 405.082031 1723479666.8321
MEM 405.082031 1723479666.9413
MEM 405.082031 1723479667.0504
MEM 405.082031 1723479667.1592
MEM 405.082031 1723479667.2680
MEM 404.199219 1723479667.3778
MEM 405.082031 1723479667.4877
MEM 405.082031 1723479667.5960
MEM 405.082031 1723479667.7068
MEM 404.199219 1723479667.8159
MEM 405.082031 1723479667.9245
MEM 405.082031 1723479668.0347
MEM 405.082031 1723479668.1446
MEM 404.199219 1723479668.2539
MEM 405.082031 1723479668.3624
MEM 405.082031 1723479668.4703
MEM 405.082031 1723479668.5782
MEM 405.082031 1723479668.6872
MEM 405.082031 1723479668.7974
MEM 405.082031 1723479668.9049
MEM 405.082031 1723479669.0146
MEM 405.082031 1723479669.1253
MEM 405.082031 1723479669.2352
MEM 405.082031 1723479669.3432
MEM 405.082031 1723479669.4521
MEM 405.082031 1723479669.5621
MEM 404.199219 1723479669.6698
MEM 405.082031 1723479669.7781
MEM 405.082031 1723479669.8874
MEM 405.082031 1723479669.9975
MEM 404.199219 1723479670.1074
MEM 405.082031 1723479670.2162
MEM 405.082031 1723479670.3247
MEM 405.082031 1723479670.4330
MEM 404.199219 1723479670.5425
MEM 405.082031 1723479670.6512
MEM 405.082031 1723479670.7590
MEM 405.082031 1723479670.8689
MEM 404.199219 1723479670.9784
MEM 405.082031 1723479671.0872
MEM 405.082031 1723479671.1983
MEM 405.082031 1723479671.3066
MEM 405.082031 1723479671.4143
MEM 405.082031 1723479671.5252
MEM 405.082031 1723479671.6336
MEM 405.082031 1723479671.7419
MEM 405.082031 1723479671.8514
MEM 405.082031 1723479671.9606
MEM 404.199219 1723479672.0689
MEM 405.082031 1723479672.1771
MEM 405.082031 1723479672.2850
MEM 404.199219 1723479672.3943
MEM 405.082031 1723479672.5042
MEM 405.082031 1723479672.6118
MEM 405.082031 1723479672.7218
MEM 404.199219 1723479672.8305
MEM 405.082031 1723479672.9385
MEM 405.082031 1723479673.0473
MEM 405.082031 1723479673.1567
MEM 404.199219 1723479673.2646
MEM 405.082031 1723479673.3729
MEM 405.082031 1723479673.4812
MEM 405.082031 1723479673.5920
MEM 405.082031 1723479673.7006
MEM 405.082031 1723479673.8086
MEM 405.082031 1723479673.9181
MEM 405.082031 1723479674.0264
MEM 405.082031 1723479674.1356
MEM 405.082031 1723479674.2450
MEM 405.082031 1723479674.3528
MEM 405.082031 1723479674.4626
MEM 405.082031 1723479674.5719
MEM 405.082031 1723479674.6812
MEM 404.199219 1723479674.7915
MEM 405.082031 1723479674.9012
MEM 405.082031 1723479675.0104
MEM 404.199219 1723479675.1211
MEM 405.082031 1723479675.2300
MEM 405.082031 1723479675.3386
MEM 405.082031 1723479675.4470
MEM 405.082031 1723479675.5560
MEM 405.082031 1723479675.6657
MEM 405.082031 1723479675.7751
MEM 405.082031 1723479675.8831
MEM 405.082031 1723479675.9933
MEM 405.082031 1723479676.1020
MEM 405.082031 1723479676.2122
MEM 405.082031 1723479676.3220
MEM 405.082031 1723479676.4303
MEM 405.082031 1723479676.5409
MEM 405.082031 1723479676.6511
MEM 405.082031 1723479676.7603
MEM 404.199219 1723479676.8682
MEM 405.082031 1723479676.9779
MEM 405.082031 1723479677.0855
MEM 405.082031 1723479677.1934
MEM 405.082031 1723479677.3032
MEM 405.082031 1723479677.4125
MEM 404.492188 1723479677.5227
MEM 405.082031 1723479677.6317
MEM 405.082031 1723479677.7424
MEM 405.082031 1723479677.8504
MEM 405.082031 1723479677.9586
MEM 405.082031 1723479678.0686
MEM 405.082031 1723479678.1773
MEM 405.082031 1723479678.2865
MEM 405.082031 1723479678.3963
MEM 405.082031 1723479678.5065
MEM 405.082031 1723479678.6163
MEM 405.082031 1723479678.7262
MEM 404.199219 1723479678.8368
MEM 405.082031 1723479678.9449
MEM 405.082031 1723479679.0535
MEM 405.082031 1723479679.1629
MEM 404.199219 1723479679.2728
MEM 405.082031 1723479679.3807
MEM 405.082031 1723479679.4910
MEM 404.199219 1723479679.6010
MEM 405.082031 1723479679.7091
MEM 405.082031 1723479679.8180
MEM 405.082031 1723479679.9261
MEM 404.812500 1723479680.0345
MEM 405.082031 1723479680.1441
MEM 405.082031 1723479680.2539
MEM 405.082031 1723479680.3629
MEM 405.082031 1723479680.4720
MEM 405.082031 1723479680.5806
MEM 405.082031 1723479680.6879
MEM 405.082031 1723479680.7964
MEM 405.082031 1723479680.9047
MEM 405.082031 1723479681.0140
MEM 404.199219 1723479681.1247
MEM 405.082031 1723479681.2336
MEM 405.082031 1723479681.3417
MEM 405.082031 1723479681.4524
MEM 404.199219 1723479681.5621
MEM 405.082031 1723479681.6723
MEM 405.082031 1723479681.7811
MEM 405.082031 1723479681.8915
MEM 404.199219 1723479682.0000
MEM 405.082031 1723479682.1092
MEM 405.082031 1723479682.2176
MEM 405.082031 1723479682.3254
MEM 405.082031 1723479682.4352
MEM 405.082031 1723479682.5451
MEM 405.082031 1723479682.6529
MEM 405.082031 1723479682.7613
MEM 405.082031 1723479682.8694
MEM 405.082031 1723479682.9778
MEM 405.082031 1723479683.0866
MEM 405.082031 1723479683.1955
MEM 405.082031 1723479683.3054
MEM 405.082031 1723479683.4158
MEM 405.082031 1723479683.5244
MEM 405.082031 1723479683.6329
MEM 405.082031 1723479683.7410
MEM 404.199219 1723479683.8506
MEM 405.082031 1723479683.9594
MEM 405.082031 1723479684.0696
MEM 405.082031 1723479684.1794
MEM 404.691406 1723479684.2903
MEM 405.082031 1723479684.4002
MEM 405.082031 1723479684.5109
MEM 405.082031 1723479684.6212
MEM 405.082031 1723479684.7296
MEM 405.082031 1723479684.8399
MEM 405.082031 1723479684.9481
MEM 405.082031 1723479685.0568
MEM 405.082031 1723479685.1667
MEM 405.082031 1723479685.2756
MEM 405.082031 1723479685.3852
MEM 405.082031 1723479685.4954
MEM 404.199219 1723479685.6062
MEM 405.082031 1723479685.7164
MEM 404.546875 1723479685.8264
MEM 405.082031 1723479685.9371
MEM 405.082031 1723479686.0463
MEM 405.082031 1723479686.1551
MEM 405.082031 1723479686.2664
MEM 405.082031 1723479686.3758
MEM 405.082031 1723479686.4835
MEM 405.082031 1723479686.5923
MEM 405.082031 1723479686.7009
MEM 405.082031 1723479686.8107
MEM 405.082031 1723479686.9199
MEM 405.082031 1723479687.0306
MEM 404.199219 1723479687.1393
MEM 405.082031 1723479687.2491
MEM 405.082031 1723479687.3590
MEM 405.082031 1723479687.4681
MEM 404.199219 1723479687.5763
MEM 405.082031 1723479687.6859
MEM 405.082031 1723479687.7957
MEM 405.082031 1723479687.9050
MEM 404.199219 1723479688.0149
MEM 405.082031 1723479688.1229
MEM 405.082031 1723479688.2321
MEM 405.082031 1723479688.3408
MEM 405.082031 1723479688.4498
MEM 405.082031 1723479688.5586
MEM 405.082031 1723479688.6671
MEM 405.082031 1723479688.7763
MEM 405.082031 1723479688.8855
MEM 405.082031 1723479688.9947
MEM 405.082031 1723479689.1040
MEM 405.082031 1723479689.2123
MEM 405.082031 1723479689.3218
MEM 404.199219 1723479689.4310
MEM 405.082031 1723479689.5395
MEM 405.082031 1723479689.6484
MEM 405.082031 1723479689.7581
MEM 404.199219 1723479689.8682
MEM 405.082031 1723479689.9767
MEM 405.082031 1723479690.0848
MEM 405.082031 1723479690.1938
MEM 404.199219 1723479690.3021
MEM 405.082031 1723479690.4101
MEM 405.082031 1723479690.5187
MEM 405.082031 1723479690.6275
MEM 404.199219 1723479690.7359
MEM 405.082031 1723479690.8442
MEM 405.082031 1723479690.9540
MEM 405.082031 1723479691.0641
MEM 405.082031 1723479691.1742
MEM 405.082031 1723479691.2850
MEM 405.082031 1723479691.3931
MEM 405.082031 1723479691.5011
MEM 405.082031 1723479691.6100
MEM 405.082031 1723479691.7192
MEM 404.199219 1723479691.8283
MEM 405.082031 1723479691.9363
MEM 405.082031 1723479692.0469
MEM 404.199219 1723479692.1543
MEM 405.082031 1723479692.2630
MEM 405.082031 1723479692.3729
MEM 405.082031 1723479692.4813
MEM 404.199219 1723479692.5906
MEM 405.082031 1723479692.6990
MEM 405.082031 1723479692.8086
MEM 405.082031 1723479692.9163
MEM 404.199219 1723479693.0258
MEM 405.082031 1723479693.1340
MEM 405.082031 1723479693.2424
MEM 405.082031 1723479693.3510
MEM 405.082031 1723479693.4602
MEM 405.082031 1723479693.5695
MEM 405.082031 1723479693.6792
MEM 405.082031 1723479693.7891
